Institution,Gender,Height_inches,On_Campus,Total_Credits,Expected_Grade,Course_Confidence,Course_Conf_Value,Like_Math,Like_Math_Value,Optimistic,Optimistic_Value,Smartphone_Type,Number_Siblings,Access_to_Car,Commute_Distance_Miles,Getting_Ready_Minutes,Number_Pets,TV_Hours,Weekly_Work_Hours,Number_Countries,Number_US_States,Tattoos,Number_Piercings,Number_Social_Media,Number_Extra_Curric,Highschool_GPA,Smoker,Legal_Drink_Age,Awards
U2,Male,67,No,12,A,Very confident,5,Neither agree nor disagree,3,Strongly agree,5,Apple,4,"Yes, I regularly have a car to drive.",8,10,1,3,24,2,9,No,0,3,0,3.7,No,18,Olympic Gold Medal
U2,Female,62,No,12,A,Somewhat confident,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Apple,6,"No, I do not regularly have a car to drive.",0.4,1,0,1,14,3,2,No,4,2,0,3.35,No,30,Nobel Prize
U2,Male,69,No,12,A,Very confident,5,Somewhat agree,4,Neither agree nor disagree,3,Apple,2,"Yes, I regularly have a car to drive.",0.7,15,2,5,20,3,7,Yes,2,1,0,3,No,20,Olympic Gold Medal
U2,Male,70,No,12,A,Very confident,5,Somewhat disagree,2,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",36,30,0,20,12,2,6,Yes,0,2,2,3,No,18,Olympic Gold Medal
U2,Male,67,No,13,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,3,"Yes, I regularly have a car to drive.",14,30,1,12,16,2,7,No,0,4,2,2,No,20,Nobel Prize
U2,Male,69,No,16,A,Very confident,5,Somewhat agree,4,Neither agree nor disagree,3,Apple,2,"Yes, I regularly have a car to drive.",7,25,1,5,10,14,25,No,0,4,2,3.94,No,21,Nobel Prize
U2,Female,67,No,13,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,3,"No, I do not regularly have a car to drive.",20,40,0,20,0,20,5,No,2,5,0,3,No,21,Academy Award
U2,Female,61,No,13,A,Somewhat confident,4,Somewhat disagree,2,Strongly agree,5,Apple,0,"Yes, I regularly have a car to drive.",3.1,90,0,20,0,2,3,No,5,6,0,3.2,No,18,Nobel Prize
U2,Female,62,No,12,B,Neither confident nor not confident,3,Somewhat agree,4,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",16,40,1,6,30,3,10,No,0,3,1,3.5,No,21,Academy Award
U2,Male,68,No,16,A,Very confident,5,Strongly agree,5,Strongly agree,5,Apple,3,"No, I do not regularly have a car to drive.",2,20,0,4,20,4,8,No,1,4,2,3,No,18,Nobel Prize
U2,Female,70,No,12,B,Neither confident nor not confident,3,Somewhat disagree,2,Neither agree nor disagree,3,Apple,7,"No, I do not regularly have a car to drive.",15,60,0,0,20,1,5,No,7,4,2,4,No,18,Academy Award
U2,Female,63,No,12,B,Neither confident nor not confident,3,Somewhat disagree,2,Somewhat disagree,2,Android,2,"No, I do not regularly have a car to drive.",5,120,0,7,12,0,5,Yes,2,3,0,3,No,20,Nobel Prize
U2,Female,51,No,13,A,Somewhat confident,4,Strongly agree,5,Somewhat agree,4,Android,4,"No, I do not regularly have a car to drive.",3.5,60,0,12,0,3,3,No,1,8,1,3.8,No,21,Nobel Prize
U2,Female,62,No,12,B,Somewhat confident,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",10,90,1,1,20,4,2,No,4,4,0,3.5,No,18,Nobel Prize
U2,Male,72,No,12,B,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Android,2,"Yes, I regularly have a car to drive.",2.2,,0,,,0,6,No,0,4,2,2.3,No,21,Nobel Prize
U2,Female,63,No,13,A,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Other,2,"No, I do not regularly have a car to drive.",15,60,0,8,15,2,10,No,10,6,0,4,No,18,Academy Award
U2,Male,65,No,8,B,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",3,45,0,2,40,2,6,No,0,4,0,2.5,No,21,Olympic Gold Medal
U2,Female,67,No,,B,Somewhat confident,4,Somewhat disagree,2,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",2,40,3,17,5,10,15,No,2,3,3,4,No,21,Nobel Prize
U2,Female,66,No,14,B,Somewhat confident,4,Somewhat disagree,2,Strongly agree,5,Apple,2,"No, I do not regularly have a car to drive.",5.3,20,1,7,0,7,15,No,3,2,1,3.2,No,18,Nobel Prize
U2,Male,70,No,14,B,Somewhat confident,4,Strongly agree,5,Somewhat agree,4,Apple,4,"No, I do not regularly have a car to drive.",4.8,40,1,15,0,1,11,No,0,3,0,3.5,No,35,Academy Award
U2,Male,69,No,9,B,Somewhat confident,4,Strongly agree,5,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",2,30,0,14,30,2,7,No,0,3,4,3.2,No,21,Olympic Gold Medal
U1,Male,70,No,16,A,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,2,"No, I do not regularly have a car to drive.",1,30,1,8,0,2,5,No,0,2,1,3.2,No,18,Olympic Gold Medal
U1,Female,68,No,12,A,Very confident,5,Neither agree nor disagree,3,Neither agree nor disagree,3,Android,0,"Yes, I regularly have a car to drive.",20,60,0,4,0,3,7,No,1,2,0,2,No,30,Olympic Gold Medal
U1,Female,61,No,14,A,Very confident,5,Neither agree nor disagree,3,Neither agree nor disagree,3,Apple,2,"No, I do not regularly have a car to drive.",0.3,60,0,10,20,1,5,No,2,3,1,3.98,No,20,Nobel Prize
U1,Female,63,Yes,17,A,Very confident,5,Somewhat disagree,2,Somewhat agree,4,Apple,3,"Yes, I regularly have a car to drive.",0,40,0,4,0,5,9,No,2,2,2,3.8,No,21,Nobel Prize
U1,Male,73,No,12,B,Somewhat confident,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Android,2,"Yes, I regularly have a car to drive.",5,30,0,20,3,2,25,No,0,3,1,3.4,No,18,Olympic Gold Medal
U1,Female,67,No,12,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,3,"Yes, I regularly have a car to drive.",1,20,1,7,6,9,8,Yes,4,6,3,3.7,No,20,Olympic Gold Medal
U1,Female,63,No,14,A,Somewhat confident,4,Strongly agree,5,Somewhat agree,4,Apple,1,"No, I do not regularly have a car to drive.",1,30,3,0,0,3,5,No,3,4,1,3.5,No,18,Nobel Prize
U1,Female,62,No,12,A,Very confident,5,Somewhat disagree,2,Strongly agree,5,Apple,3,"Yes, I regularly have a car to drive.",15,59,0,4,15,2,8,No,2,4,0,3.25,No,21,Nobel Prize
U1,Male,68,Yes,15,B,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",0,30,2,20,12,3,15,No,0,3,0,3.5,No,18,Nobel Prize
U1,Female,64,Yes,17,A,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,0,"Yes, I regularly have a car to drive.",0,10,1,8,0,10,16,No,4,7,5,4.21,No,19,Academy Award
U1,Male,70,Yes,16,A,Somewhat confident,4,Strongly agree,5,Somewhat disagree,2,Apple,1,"No, I do not regularly have a car to drive.",0,20,2,10,0,5,40,No,0,6,1,3.75,No,18,Olympic Gold Medal
U1,Male,70,Yes,19,B,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",0,25,1,10,0,3,24,No,0,5,3,3.3,No,18,Nobel Prize
U1,Prefer not to say,62,Yes,13,A,Very confident,5,Strongly disagree,1,Somewhat disagree,2,Android,1,"Yes, I regularly have a car to drive.",0,60,1,5,6,1,6,No,2,3,0,3,No,18,Nobel Prize
U1,Male,68,Yes,17,A,Somewhat confident,4,Somewhat disagree,2,Strongly agree,5,Apple,5,"Yes, I regularly have a car to drive.",0,25,4,2,0,2,16,Yes,0,4,4,3.7,No,18,Nobel Prize
U1,Male,68,Yes,12,A,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Android,5,"No, I do not regularly have a car to drive.",0,25,1,20,15,1,10,No,0,3,3,4.02,No,19,Nobel Prize
U1,Female,70,No,15,A,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,1,"No, I do not regularly have a car to drive.",5,20,2,3,0,8,10,Yes,10,4,1,3.78,Yes,18,Academy Award
U1,Female,5,No,12,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",7,20,1,2,0,2,8,No,3,3,0,3.2,No,20,Nobel Prize
U1,Male,68,No,12,B,Neither confident nor not confident,3,Somewhat agree,4,Somewhat agree,4,Apple,0,"Yes, I regularly have a car to drive.",12,22,1,23,16,1,20,No,0,4,0,3.3,No,21,Nobel Prize
U1,Male,70,No,18,A,Very confident,5,Strongly agree,5,Strongly agree,5,Apple,5,"Yes, I regularly have a car to drive.",3,30,0,3,40,5,10,Yes,0,3,0,3.5,No,18,Nobel Prize
U1,Female,66,No,6,B,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",7,60,3,4,25,20,25,Yes,5,1,0,3.3,Yes,18,Nobel Prize
U1,Female,65,No,14,A,Somewhat confident,4,Strongly agree,5,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",1,30,1,14,20,2,12,Yes,3,6,2,4.1,Yes,18,Olympic Gold Medal
U1,Female,65,No,12,C,Somewhat confident,4,Somewhat disagree,2,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",4,90,0,3,15,3,9,No,3,4,2,4,No,18,Olympic Gold Medal
U1,Male,70,No,15,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",5,45,0,20,20,2,5,No,0,6,2,3.8,No,21,Olympic Gold Medal
U1,Male,71,Yes,12,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",,30,0,4,7,3,5,No,2,3,2,3.85,No,21,Nobel Prize
U1,Male,70,No,15,A,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",2,90,0,6,14,10,23,Yes,2,3,3,3.6,No,19,Olympic Gold Medal
U1,Male,70,No,12,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,4,"Yes, I regularly have a car to drive.",20,45,0,5,25,8,7,No,0,5,2,3.3,No,21,Academy Award
U1,Male,66,Yes,16,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,4,"No, I do not regularly have a car to drive.",0,35,0,15,16,4,5,Yes,2,6,1,3.04,No,18,Nobel Prize
U1,Female,62,No,15,B,Somewhat confident,4,Somewhat agree,4,Strongly disagree,1,Apple,1,"Yes, I regularly have a car to drive.",1,15,1,10,15,3,15,Yes,0,7,0,3.67,No,18,Nobel Prize
U1,Female,63,No,14,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",20,45,0,4,15,7,12,No,1,4,2,4,No,18,Nobel Prize
U1,Female,60,No,15,A,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Android,3,"Yes, I regularly have a car to drive.",8,60,3,10,20,2,7,No,2,2,1,4.1,No,21,Olympic Gold Medal
U1,Male,72,Yes,15,A,Very confident,5,Strongly agree,5,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",70,15,5,3,50,3,5,No,0,0,3,4.29,No,16,Olympic Gold Medal
U6,Female,65,No,14,A,Very confident,5,Strongly agree,5,Strongly agree,5,Apple,2,"No, I do not regularly have a car to drive.",2,90,0,15,20,5,6,No,3,3,3,2.9,No,18,Nobel Prize
U6,Male,64,Yes,18,B,Somewhat confident,4,Somewhat agree,4,Strongly agree,5,Apple,5,"Yes, I regularly have a car to drive.",0,30,2,12,10,2,4,No,0,4,2,3,No,21,Olympic Gold Medal
U6,Male,71,No,17,B,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",1,10,2,10,0,5,15,No,0,3,1,3,No,18,Olympic Gold Medal
U6,Female,68,Yes,15,B,Very confident,5,Neither agree nor disagree,3,Strongly agree,5,Apple,5,"No, I do not regularly have a car to drive.",0.5,120,0,5,0,1,7,Yes,2,7,2,3.6,No,18,Nobel Prize
U6,Female,58,No,17,C,Neither confident nor not confident,3,Strongly disagree,1,Somewhat agree,4,Apple,0,"Yes, I regularly have a car to drive.",0.3,45,2,10,0,1,7,Yes,1,6,4,3.2,No,18,Nobel Prize
U6,Male,70,No,14,A,Somewhat confident,4,Neither agree nor disagree,3,Strongly agree,5,Apple,5,"Yes, I regularly have a car to drive.",1,30,2,4,6,2,5,No,0,4,2,2.9,No,18,Olympic Gold Medal
U6,Male,67,No,18,A,Very confident,5,Strongly agree,5,Strongly agree,5,Android,2,"Yes, I regularly have a car to drive.",0,30,3,20,7,3,12,No,0,3,1,2.83,No,18,Academy Award
U6,Male,75,Yes,15,B,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,2,"No, I do not regularly have a car to drive.",0,25,2,7,0,1,20,No,0,4,0,3.3,No,18,Nobel Prize
U6,Male,65,Yes,19,A,Very confident,5,Strongly agree,5,Neither agree nor disagree,3,Other,1,"Yes, I regularly have a car to drive.",0,35,1,5,0,2,17,No,0,1,1,3.8,No,19,Academy Award
U6,Female,66,No,14,B,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",2,20,2,1,15,3,25,No,6,3,1,3.7,No,21,Olympic Gold Medal
U6,Female,70,No,14,A,Somewhat confident,4,Somewhat agree,4,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",10,20,4,1,15,4,20,No,2,5,2,4.3,No,18,Olympic Gold Medal
U6,Male,70,Yes,14,A,Somewhat confident,4,Strongly agree,5,Strongly agree,5,Apple,3,"Yes, I regularly have a car to drive.",0,40,0,4,0,2,5,Yes,0,1,1,3.3,No,18,Nobel Prize
U6,Female,60,Yes,15,B,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,0,"Yes, I regularly have a car to drive.",0,30,1,6,0,4,30,No,1,4,0,3.76,No,18,Olympic Gold Medal
U6,Female,68,Yes,15,B,Neither confident nor not confident,3,Somewhat disagree,2,Somewhat agree,4,Apple,0,"Yes, I regularly have a car to drive.",75,30,1,30,7,2,5,No,4,4,1,3.76,No,18,Academy Award
U6,Male,73,Yes,15,A,Very confident,5,Somewhat disagree,2,Neither agree nor disagree,3,Apple,3,"No, I do not regularly have a car to drive.",100,30,0,10,10,5,5,No,0,5,1,3,No,18,Nobel Prize
U1,Female,56,No,15,A,Very confident,5,Neither agree nor disagree,3,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",8,120,1,1,40,1,2,No,2,5,0,3.6,Yes,21,Nobel Prize
U6,Female,62,No,15,B,Very confident,5,Strongly agree,5,Neither agree nor disagree,3,Apple,0,"Yes, I regularly have a car to drive.",5,30,1,5,0,1,10,No,2,7,0,3.86,No,18,Nobel Prize
U6,Male,57,Yes,18,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",147.2,70,0,5,0,6,5,No,0,3,0,3.8,No,21,Academy Award
U6,Male,65,No,14,B,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Apple,4,"No, I do not regularly have a car to drive.",1,30,0,40,20,0,1,Yes,0,4,0,3.2,Yes,21,Olympic Gold Medal
U6,Male,76,No,15,A,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",1,30,1,6,38,2,8,No,0,4,1,3.4,No,18,Olympic Gold Medal
U6,Male,69,No,15,B,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Apple,4,"Yes, I regularly have a car to drive.",1,25,1,10,0,3,10,Yes,3,3,3,3.2,No,18,Nobel Prize
U6,Female,64,No,18,C,Neither confident nor not confident,3,Strongly disagree,1,Somewhat disagree,2,Apple,1,"Yes, I regularly have a car to drive.",5,20,3,2,3,2,18,No,3,8,2,3.8,No,18,Nobel Prize
U6,Female,63,Yes,15,A,Somewhat confident,4,Neither agree nor disagree,3,Strongly agree,5,Apple,5,"No, I do not regularly have a car to drive.",0,30,0,12,0,2,4,No,2,4,0,3,No,21,Nobel Prize
U6,Female,65,Yes,15,A,Very confident,5,Strongly agree,5,Somewhat agree,4,Apple,5,"No, I do not regularly have a car to drive.",1,10,3,0,0,1,1,No,2,3,1,3.3,No,16,Academy Award
U6,Male,74,Yes,18,A,Very confident,5,Strongly disagree,1,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",0,30,1,8,0,4,14,Yes,0,6,1,3.2,No,21,Olympic Gold Medal
U6,Male,70,Yes,15,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,5,"Yes, I regularly have a car to drive.",133,30,0,2,10,1,6,Yes,2,2,3,3,No,21,Olympic Gold Medal
U6,Male,71,No,15,A,Somewhat confident,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Apple,7,"No, I do not regularly have a car to drive.",1,70,0,10,0,9,5,No,0,5,2,4,No,21,Olympic Gold Medal
U1,Female,66,No,14,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",30,70,0,6,0,3,9,No,1,3,2,3.45,No,18,Nobel Prize
U1,Female,60,Yes,15,A,Somewhat confident,4,Strongly agree,5,Somewhat disagree,2,Android,4,"No, I do not regularly have a car to drive.",1,30,0,3,14,2,10,No,0,5,2,4.26,No,19,Olympic Gold Medal
U1,Male,71,Yes,16,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Android,3,"No, I do not regularly have a car to drive.",0,35,0,4,0,4,6,No,0,3,3,4,No,21,Nobel Prize
U1,Male,69,Yes,17,A,Very confident,5,Strongly disagree,1,Strongly agree,5,Apple,1,"No, I do not regularly have a car to drive.",0,15,1,5,0,4,20,No,0,4,4,3.89,No,18,Olympic Gold Medal
U1,Female,66,No,15,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,2,"No, I do not regularly have a car to drive.",0,20,1,5,0,2,15,Yes,5,6,1,3.8,No,18,Olympic Gold Medal
U1,Female,63,Yes,18,B,Neither confident nor not confident,3,Strongly disagree,1,Somewhat disagree,2,Apple,0,"No, I do not regularly have a car to drive.",0,60,6,2,10,2,7,No,2,5,5,3.4,No,18,Nobel Prize
U1,Female,66,Yes,15,A,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",0.5,10,1,20,0,7,17,No,2,4,3,3.4,No,18,Olympic Gold Medal
U1,Male,66,No,15,A,Very confident,5,Somewhat disagree,2,Strongly agree,5,Apple,0,"Yes, I regularly have a car to drive.",20,60,2,8,16,5,18,No,0,3,3,3.66,No,21,Olympic Gold Medal
U1,Male,67,Yes,15,A,Somewhat confident,4,Neither agree nor disagree,3,Strongly agree,5,Android,3,"No, I do not regularly have a car to drive.",0,30,1,3,0,0,9,No,0,3,4,3.8,No,21,Nobel Prize
U1,Male,69,No,16,A,Very confident,5,Somewhat disagree,2,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",26,30,4,3,5,5,9,No,0,4,2,3.4,No,21,Nobel Prize
U1,Male,68,No,15,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,4,"Yes, I regularly have a car to drive.",1,10,1,14,30,3,7,Yes,2,6,3,3.6,No,18,Nobel Prize
U1,Male,68,No,15,A,Very confident,5,Somewhat agree,4,Somewhat disagree,2,Android,1,"Yes, I regularly have a car to drive.",3,30,1,15,0,3,25,No,0,4,1,4.21,Yes,18,Nobel Prize
U1,Male,67,Yes,15,A,Somewhat confident,4,Somewhat agree,4,Strongly agree,5,Apple,4,"Yes, I regularly have a car to drive.",2,10,1,8,0,2,4,No,0,3,0,3.98,No,18,Nobel Prize
U1,Female,65,No,15,B,Somewhat confident,4,Strongly agree,5,Somewhat agree,4,Apple,3,"Yes, I regularly have a car to drive.",0,35,0,20,0,5,21,Yes,2,4,1,3.8,No,18,Nobel Prize
U1,Male,69,No,15,A,Somewhat confident,4,Strongly agree,5,Strongly agree,5,Apple,4,"Yes, I regularly have a car to drive.",3,90,3,15,0,2,15,Yes,0,2,2,4.3,No,18,Olympic Gold Medal
U1,Male,73,No,9,A,Very confident,5,Somewhat disagree,2,Somewhat disagree,2,Apple,1,"Yes, I regularly have a car to drive.",28,90,3,10,0,7,20,No,0,4,0,1.7,No,18,Olympic Gold Medal
U1,Female,59,Yes,15,A,Very confident,5,Somewhat disagree,2,Strongly agree,5,Apple,1,"No, I do not regularly have a car to drive.",0.5,35,2,2,0,3,11,No,0,3,4,4.37,No,21,Nobel Prize
U1,Female,66,No,16,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",1,30,0,1,10,1,12,No,8,5,1,3.86,No,18,Nobel Prize
U1,Female,72,No,15,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",0.5,30,0,15,0,5,20,Yes,2,6,1,3.55,No,19,Nobel Prize
U3,Male,71,No,17,C,Somewhat confident,4,Strongly disagree,1,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",2,20,1,20,15,3,6,No,0,4,1,3.02,No,18,Olympic Gold Medal
U3,Female,68,No,12,A,Very confident,5,Strongly agree,5,Strongly agree,5,Apple,2,"No, I do not regularly have a car to drive.",3,30,0,25,15,5,4,No,4,4,4,3.2,No,18,Olympic Gold Medal
U1,Female,68,Yes,17,A,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,3,"No, I do not regularly have a car to drive.",0,30,1,10,0,8,12,No,1,5,3,3.57,No,18,Nobel Prize
U1,Female,71,Yes,16,A,Very confident,5,Neither agree nor disagree,3,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",0,30,2,15,0,3,25,No,4,8,5,3.8,No,21,Academy Award
U3,Male,71,No,13,A,Very confident,5,Somewhat disagree,2,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",13.2,60,0,12,17,3,7,No,1,6,1,2.3,No,18,Academy Award
U3,Male,71,No,17,B,Neither confident nor not confident,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Android,1,"Yes, I regularly have a car to drive.",55,30,1,3,0,1,8,No,0,6,0,3,No,18,Nobel Prize
U3,Female,5,No,8,A,Somewhat not confident,2,Somewhat agree,4,Strongly agree,5,Apple,3,"Yes, I regularly have a car to drive.",3,60,1,3,36,2,5,No,1,4,0,2.5,No,21,Nobel Prize
U3,Male,70,No,13,B,Somewhat not confident,2,Somewhat disagree,2,Somewhat agree,4,Android,3,"Yes, I regularly have a car to drive.",5,25,0,2,0,2,15,No,0,3,1,3.33,No,18,Nobel Prize
U3,Male,75,No,7,A,Somewhat confident,4,Somewhat disagree,2,Strongly agree,5,Apple,2,"No, I do not regularly have a car to drive.",10,20,1,28,10,1,8,No,0,5,0,2.03,Yes,21,Nobel Prize
U3,Other,63,No,14,B,Somewhat not confident,2,Somewhat agree,4,Strongly disagree,1,Apple,1,"No, I do not regularly have a car to drive.",3,45,4,20,0,2,10,Yes,4,2,1,2.9,No,18,Nobel Prize
U3,Female,63,No,13,B,Neither confident nor not confident,3,Strongly disagree,1,Somewhat disagree,2,Apple,2,"Yes, I regularly have a car to drive.",1,9,3,30,0,1,9,No,2,2,0,3.65,No,19,Academy Award
U3,Female,66,No,4,B,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,4,"Yes, I regularly have a car to drive.",5,45,1,6,40,2,5,Yes,2,3,0,2.8,No,25,Nobel Prize
U1,Female,67,Yes,16,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",3,30,1,5,0,12,27,Yes,4,4,4,3.87,No,18,Nobel Prize
U3,Male,75,No,7,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Android,2,"Yes, I regularly have a car to drive.",40,100,32,20,30,1,7,No,0,4,0,2.87,No,18,Olympic Gold Medal
U1,Male,68,Yes,15,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,1,"No, I do not regularly have a car to drive.",0,45,0,4,0,2,6,No,0,4,2,4.02,No,18,Nobel Prize
U3,Female,64,No,13,B,Neither confident nor not confident,3,Somewhat disagree,2,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",8.4,90,0,25,29,2,4,No,3,4,0,2.5,No,20,Nobel Prize
U1,Female,62,Yes,18,A,Very confident,5,Strongly disagree,1,Somewhat agree,4,Android,2,"No, I do not regularly have a car to drive.",0,25,1,6,0,5,9,No,2,4,2,3.5,No,18,Nobel Prize
U3,Male,67,No,13,B,Somewhat not confident,2,Strongly disagree,1,Somewhat disagree,2,Android,2,"Yes, I regularly have a car to drive.",21,30,5,14,0,2,6,No,0,3,1,2.69,No,21,Olympic Gold Medal
U3,Male,67,No,13,A,Somewhat confident,4,Somewhat disagree,2,Neither agree nor disagree,3,Android,5,"No, I do not regularly have a car to drive.",4,60,0,2,0,1,5,No,0,5,1,2.9,No,21,Olympic Gold Medal
U1,Female,63,Yes,16,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,1,"No, I do not regularly have a car to drive.",0,30,2,3,12,7,30,No,4,5,4,4,No,21,Nobel Prize
U3,Male,69,No,4,A,Somewhat confident,4,Somewhat disagree,2,Strongly disagree,1,Apple,3,"Yes, I regularly have a car to drive.",3.8,90,0,8,32,2,6,No,0,1,0,3.2,No,21,Nobel Prize
U1,Female,65,Yes,13,A,Somewhat confident,4,Neither agree nor disagree,3,Somewhat disagree,2,Apple,5,"Yes, I regularly have a car to drive.",0,30,0,2,0,15,15,No,2,3,0,3.75,No,18,Olympic Gold Medal
U3,Female,62,No,13,C,Somewhat confident,4,Somewhat agree,4,Strongly agree,5,Apple,0,"Yes, I regularly have a car to drive.",3,90,1,2,0,5,15,No,2,4,0,3,No,21,Academy Award
U3,Male,510,No,13,B,Somewhat confident,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Apple,2,"Yes, I regularly have a car to drive.",1.9,5,0,30,14,3,1,No,0,1,1,3,No,28,Nobel Prize
U3,Male,66,No,11,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",5,40,1,10,30,3,5,No,0,3,1,3.7,No,18,Olympic Gold Medal
U1,Male,70,No,14,A,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Apple,2,"Yes, I regularly have a car to drive.",1,30,1,14,10,3,15,Yes,0,3,2,3.33,Yes,18,Olympic Gold Medal
U3,Female,62,No,10,C,Somewhat confident,4,Strongly agree,5,Somewhat agree,4,Android,6,"No, I do not regularly have a car to drive.",14,60,0,24,6,1,11,No,1,4,0,3.25,Yes,20,Nobel Prize
U1,Female,65,Yes,15,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",1,30,1,2,0,10,25,No,4,4,4,4.2,No,18,Nobel Prize
U3,Female,61,No,13,A,Very confident,5,Somewhat agree,4,Somewhat disagree,2,Apple,1,"Yes, I regularly have a car to drive.",5.1,90,1,3,32,1,3,No,2,3,1,2.9,No,20,Nobel Prize
U1,Female,63,No,15,A,Very confident,5,Somewhat agree,4,Neither agree nor disagree,3,Apple,3,"Yes, I regularly have a car to drive.",0.5,60,0,0,10,5,10,Yes,6,2,0,3.53,No,19,Nobel Prize
